path,extension,size_kb,fenomeno
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_global-counterspace-capabilities-2022-rev2.pdf,.pdf,25626.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_2025-es-counterspace-eng.pdf,.pdf,5788.4,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_69d0054fcf51801d46c919e7-2023-global-counterspace-capabilities-an-open-source-assessme.pdf,.pdf,7717.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_execsum-2026-swf-global-counterspace-capabilities.pdf,.pdf,3193.8,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_gcsr-2026-execsum-spa.pdf,.pdf,2956.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_69d003188c7e60684d6fab55-2021-global-counterspace-capabilities-an-open-source-assessme.pdf,.pdf,8324.3,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_gcsr-2026-execsum-fre.pdf,.pdf,2952.4,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_gcsr-2026-execsum-ara.pdf,.pdf,2944.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_685567ad2a80d36b0b5a15ef-copuos-briefing-book-russian-web.pdf,.pdf,8027.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_copuos-briefing-book-2025-eng-web.pdf,.pdf,4221.3,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_investimento-respons-vel-no-setor-espacial.pdf,.pdf,5133.7,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_6a3c34256ebbe7ed488408dd-verifying-the-prohibition-on-the-placement-of-nuclear-weapons.pdf,.pdf,188.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_69d00cb41bf6510b78f7de95-2017-french-handbook-for-new-actors.pdf,.pdf,3149.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_6a0b0818fcda8557e49ffd3f-swf-comments-on-blue-origin-odc-filing.pdf,.pdf,157.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_6a4562a468e2256623dbd210-space-tcbms-statement-to-sg-advisory-bd-on-disarmament-matter.pdf,.pdf,88.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_ilrs-presentation20230529.pdf,.pdf,5251.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_handbook-for-new-space-actors-2025-hr.pdf,.pdf,11067.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_68a360cae303ff0aa031fe2d-handbook-for-new-actors-in-space-chinese-web.pdf,.pdf,4918.3,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_copuos-briefing-book-2025-fre-web.pdf,.pdf,4668.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_ssc-best-practices-for-space-operations-sustainability-v29.pdf,.pdf,1269.4,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_statement-copuos-26-item5-plenary.pdf,.pdf,123.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_69efdcb16aab3ec7a9eb444c-swf-comments-on-starcloud-odc-filing.pdf,.pdf,177.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_742991e8c328c631d7315f22a966b3e5d88d5c804b3550cb284a72671ea5bd2a.house-science-committ.pdf,.pdf,273.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_68641e5ca00afad730f46a7e-da-asat-statement-march-2025.pdf,.pdf,811.8,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_5-unoosa-director-statement-to-69th-copuos.pdf,.pdf,238.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_space-commerce-certification-osc-proposal-march-2026.pdf,.pdf,333.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_publication-final-english-june2021.pdf,.pdf,1004.7,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_6a5155ae152102225ac99178-swf-comments-on-cowboy-space-odc-filing.pdf,.pdf,183.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_685567ae7ac5278ddcb2dc68-copuos-briefing-book-spanish-web.pdf,.pdf,8397.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_confers-operating-practices.pdf,.pdf,198.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_6a555a295484f70289284315-swf-statement-for-the-3rd-session-of-the-oewg-on-paros-in-all.pdf,.pdf,37.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Otros/SWF_69efd9ea36f217e8cdf27506-swf-comments-on-spacex-odc-filing.pdf,.pdf,155.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-x-37b.pdf,.pdf,516.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-chinese-reusable-experimental-spacecraft.pdf,.pdf,357.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-indian-direct-ascent-anti-satellite-testing.pdf,.pdf,1095.8,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-chinese-military-and-intelligence-rpo.pdf,.pdf,577.7,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-u.s.-direct-ascent-anti-satellite-testing.pdf,.pdf,400.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-russian-co-orbital-anti-satellite-testing.pdf,.pdf,665.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_69d7dea06022e1fa5379dbdc-2025-u.s.-co-orbital-anti-satellite-testing-fact-sheet.pdf,.pdf,690.8,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-russian-military-and-intelligence-rendezvous-and-proximity-operations.pdf,.pdf,861.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_6801551cf9f591e09a953b6d-fs23-12-oewg-on-reducing-space-threats-1023.pdf,.pdf,1346.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-russian-direct-ascent-anti-satellite-testing.pdf,.pdf,873.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_69d7dd0c7b9a543b1c15c6ff-2025-commercial-and-civil-robotic-rendezvous-and-proximity-op.pdf,.pdf,896.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-u.s.-military-and-intelligence-rendezvous-and-proximity-operations.pdf,.pdf,500.4,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-us-co-orbital-anti-satellite-testing-2026.pdf,.pdf,325.8,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-chinese-direct-ascent-anti-satellite-testing.pdf,.pdf,367.7,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_68015970f3e8d76d3d9fdce3-swf-iridium-cosmos-collision-fact-sheet-updated-2012.pdf,.pdf,782.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_6859b22aeecc939d0f4c6f0d-gge-space-tcbms-fact-sheet-april-2014.pdf,.pdf,610.4,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_22-10-2025-sounding-the-alarm-esa-introduces-space-environment-health-index.json,.json,14.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_mitigating-space-debris-generation.json,.json,17.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_active-debris-removal.json,.json,11.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_about-space-debris.json,.json,14.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_27-06-2022-the-zero-debris-charter.json,.json,10.3,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_12-08-2025-cream-avoiding-collisions-in-space-through-automation.json,.json,8.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_analysis-and-prediction.json,.json,14.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_01-04-2025-esa-space-environment-report-2025.json,.json,23.4,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_space-debris-by-the-numbers.json,.json,0.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_02-02-2026-moving-satellites-to-meet-a-plane-for-rare-reentry-data.json,.json,14.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_27-06-2022-esa-s-zero-debris-approach.json,.json,19.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_scanning-and-observing2.json,.json,10.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_space-debris-faq-frequently-asked-questions.json,.json,63.8,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_reentry-and-collision-avoidance.json,.json,14.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_hypervelocity-impacts-and-protecting-spacecraft.json,.json,9.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/articulos/ESA_21-11-2024-german-laser-ranging-company-receives-esa-innovation-award.json,.json,8.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDUP_Documents/ESA_essb-st-u-007-issue-1-revision-1-23-october-2025.pdf,.pdf,1296.4,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDUP_Documents/ESA_essb-hb-u-003-issue-1-8september2025.pdf,.pdf,1464.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDUP_Documents/ESA_space-debris-mitigation-compliance-verification-guidelines.pdf,.pdf,3458.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDUP_Documents/ESA_essb-st-u-004-issue14december2017.pdf,.pdf,514.4,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDUP_Documents/ESA_design-for-demise-verification-guidelines-v1.pdf,.pdf,4117.3,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/Articulos/ESA_admin-ipol-2023-1-space-debris-mitigation-policy-final.pdf,.pdf,230.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/Articulos/ESA_dghkmz-6542582e18e33.pdf,.pdf,1343.3,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/Articulos/ESA_st-space-49e.pdf,.pdf,715.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/Articulos/ESA_space-debris-mitigation-compliance-verification-guidelines.pdf,.pdf,3892.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/Articulos/ESA_zero-debris-charter-en.pdf,.pdf,382.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_environmental-report-on-space-debris-mitigation-slides.pdf,.pdf,1315.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i9r0-20250331.pdf,.pdf,7609.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i7r1-20230912.pdf,.pdf,6643.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i6r0-20220422.pdf,.pdf,5500.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_2022-espi-capacity.pdf,.pdf,2589.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i1r2-20170427.pdf,.pdf,2356.3,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i9r1-20251021.pdf,.pdf,7647.7,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_environmental-report-on-space-debris-mitigation.pdf,.pdf,691.4,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i3r0-20190430.pdf,.pdf,2678.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i4r0-20200911.pdf,.pdf,3455.7,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i2r0-20180518.pdf,.pdf,2782.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i8r0-20240719.pdf,.pdf,6737.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i10r0-20260501.pdf,.pdf,7738.7,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i5r0-20210527.pdf,.pdf,4902.3,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2018-10-18-what-can-24-satellites-do-for-u-s-missile-defense.json,.json,2.4,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2020-05-15-itar-satellite-regulation.json,.json,328.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2018-11-27-a-space-force-is-worth-the-price.json,.json,1.8,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2024-08-23-from-earth-to-uchu-japanese-translation-e59cb0e79083e3818be38289e5ae87e5ae.json,.json,2.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2019-04-04-space-threat-assessment-2019.json,.json,101.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2019-12-19-congress-approved-the-space-force-now-what.json,.json,4.3,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2020-05-27-international-perspectives-on-space-weapons.json,.json,4.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2019-07-30-the-risks-a-war-in-space-poses-for-nuclear-stability-on-earth.json,.json,2.3,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2020-09-01-key-governance-issues-in-space.json,.json,14.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2024-03-12-the-pitfalls-of-labeling-whole-space-missions-as-inherently-governmental.json,.json,15.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2021-09-16-on-orbit-servicing.json,.json,4.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2021-11-03-battle-networks-and-the-future-force-part-2.json,.json,5.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2019-03-13-spaceports-of-the-world.json,.json,2.8,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2018-12-03-so-whats-the-big-deal-about-mars-insight.json,.json,2.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2018-11-19-how-much-will-the-space-force-cost.json,.json,0.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2019-06-27-space-force-or-space-corps-competing-visions-for-a-new-military-service.json,.json,0.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2021-02-26-defense-against-the-dark-arts-in-space.json,.json,6.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2024-07-09-what-can-we-learn-from-ariane-for-future-space-partnerships.json,.json,17.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2018-10-03-why-we-need-a-space-force.json,.json,27.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2018-06-22-podcast-trumps-space-force-and-turkeys-elections.json,.json,2.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2021-12-07-indian-space-policy-for-the-private-sector.json,.json,2.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2023-02-02-congressional-testimony-launching-into-the-state-of-the-satellite-marketpl.json,.json,6.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2021-02-10-to-infinity-and-beyond-civil-and-commercial-space-policy-in-the-biden-admi.json,.json,2.8,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2025-04-25-space-threat-assessment-2025.json,.json,4.3,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2022-06-02-save-the-last-dance-for-the-international-space-station.json,.json,20.3,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2018-12-21-bad-idea-conflating-the-space-force-with-nasa.json,.json,3.3,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2025-10-06-what-will-international-partnerships-look-like-post-international-space-st.json,.json,1.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2024-08-19-why-hasnt-starliner-returned.json,.json,21.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2024-11-08-why-did-south-korea-create-a-new-space-agency.json,.json,2.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2021-04-01-space-threat-assessment-2021.json,.json,3.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2022-04-04-space-threat-assessment-2022.json,.json,4.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2018-09-25-understanding-national-security-space.json,.json,7.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2020-03-30-report-space-threat-assessment-2020.json,.json,4.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2022-01-12-the-problem-of-orbital-debris.json,.json,13.7,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2024-05-17-pedal-to-the-metal-accelerating-pentagon-integration-of-commercial-space.json,.json,21.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2023-05-30-does-the-fy24-budget-request-reflect-defense-priorities.json,.json,12.4,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2020-03-30-space-threat-assessment-2020.json,.json,586.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2022-12-22-us-space-force-primer.json,.json,423.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2020-03-29-a-foreword-to-space-threat-assessment-2020.json,.json,5.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2022-03-04-battle-networks-and-the-future-force-part-3.json,.json,3.0,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2024-05-06-u-s-civil-space-primer.json,.json,3.9,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2019-11-18-the-air-force-digital-century-series-beyond-the-buzzwords.json,.json,5.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2020-10-29-cross-domain-competition-how-organizational-stovepipes-create-risks-for-sh.json,.json,3.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2019-04-26-video-china-in-space-a-strategic-competition.json,.json,1.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2018-06-19-how-does-space-policy-directive-3-affect-space-traffic-management.json,.json,14.5,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2018-10-17-u-s-missile-defense-and-the-theater-strategic-nexus.json,.json,3.1,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2020-09-14-how-does-space-policy-directive-5-change-cybersecurity-principles-for-spac.json,.json,14.2,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2024-03-14-the-evolution-of-french-space-security.json,.json,2.6,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2018-07-31-beyond-the-glass-ceiling-why-nasa-must-continue-to-launch-a-diverse-astron.json,.json,12.7,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2024-01-19-no-place-to-hide-a-look-into-chinas-geosynchronous-surveillance-capabiliti.json,.json,23.4,raw
data/raw/CODEFEST/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/articulos/CSIS_2020-05-05-what-the-fcc-ligado-approval-means-for-u-s-military-systems.json,.json,17.7,raw
